Title,Mileage,Year,Engine,Trans,Location,Ref_No,Model_Code,Steering,Fuel,Seats,Engine_Code,Color,Drive,Doors,Final_Price
2014 HONDA FIT HYBRID,197684,2014,1490.0,AT,Kyushu,Ref No. BT904339,DAA-GP5,Right,Hybrid(Petrol),5,LEB-H1,Silver,2WD,5,4043.0
2009 MAZDA VERISA C DRESS UP,114428,2009,1490.0,AT,Nagoya,Ref No. BT904480,DBA-DC5W,Right,Petrol,5,ZY,Silver,2WD,5,3024.0
2004 TOYOTA ALPHARD AS PREMIUM ALCANTARA VER,116560,2004,2360.0,AT,Nagoya,Ref No. BT904585,CBA-ANH10W,Right,Petrol,8,2AZ,Pearl,2WD,5,4701.0
2017 TOYOTA AQUA HYBRID,155742,2017,1490.0,AT,Yokohama,Ref No. BT904870,DAA-NHP10,Right,Hybrid(Petrol),5,1NZ-1LM,Silver,2WD,5,4838.0
2010 TOYOTA VANGUARD 240S S PACKAGE,89585,2010,2360.0,AT,Yokohama,Ref No. BT854178,DBA-ACA38W,Right,Petrol,5,2AZ,Black,2WD,5,7284.0
1998 TOYOTA REGIUS WAGON WIND TOURER,95064,1998,2690.0,AT,Nagoya,Ref No. BT904228,E-RCH41W,Right,Petrol,8,3RZ,White,2WD,4,6488.0
2004 TOYOTA HIACE VAN,282674,2004,1990.0,AT,Nagoya,Ref No. BT904259,TC-TRH112V,Right,Petrol,3,1TR,White,,5,7453.0
2009 TOYOTA VOXY X L EDITION,147504,2009,1980.0,AT,Yokohama,Ref No. BT904601,DBA-ZRR70G,Right,Petrol,8,3ZR,Silver,2WD,5,3891.0
2010 TOYOTA HIACE COMMUTER GL D TYPE,225764,2010,2690.0,AT,Yokohama,Ref No. BT904628,CBF-TRH228B,Right,Petrol,10,2TR,White,4WD,4,9473.0
2013 JEEP GRAND CHEROKEE LAREDO,95520,2013,3600.0,AT,Yokohama,Ref No. BT904808,ABA-WK36,Right,Petrol,5,G,White,4WD,5,7613.0
2007 LAND ROVER FREELANDER 2 HSE,149036,2007,3190.0,AT,Yokohama,Ref No. BT904815,CBA-LF32,Right,Petrol,5,B6324S,Green,4WD,5,4586.0
2009 MERCEDES-BENZ M-CLASS ML350 4MATIC,136857,2009,3490.0,AT,Yokohama,Ref No. BT904816,DBA-164186,Right,Petrol,5,272,Black,4WD,5,8254.0
2007 TOYOTA HARRIER 240G L PACKAGE,152597,2007,2360.0,AT,Yokohama,Ref No. BT834686,CBA-ACU35W,Right,Petrol,5,2AZ,Pearl,4WD,5,6863.0
2007 HINO DUTRO,159541,2007,4000.0,MT,Kobe,Ref No. BT834762,BDG-XZU324T,Right,Diesel,3,N04C,White,,2,10540.0
2007 HINO DUTRO,132639,2007,4000.0,MT,Kobe,Ref No. BT834763,BDG-XZU324T,Right,Diesel,3,N04C,White,,2,10670.0
2007 HINO DUTRO,143437,2007,4000.0,MT,Kobe,Ref No. BT834764,BDG-XZU324T,Right,Diesel,3,N04C,White,,2,10751.0
2007 ISUZU ELF TRUCK,299477,2007,2990.0,MT,Nagoya,Ref No. BT904245,BKG-NLR85AR,Right,Diesel,3,4JJ1,White,,2,8388.0
2018 HONDA CR-V HYBRID EX MASTERPIECE,95410,2018,1990.0,AT,Kobe,Ref No. BT804534,6AA-RT6,Right,Hybrid(Petrol),5,LFB-H4,Maroon,4WD,5,17208.0
2019 TOYOTA RAV4 G Z PACKAGE,101111,2019,1980.0,AT,Yokohama,Ref No. BT834793,6BA-MXAA54,Right,Petrol,5,M20A,Silver,4WD,5,18494.0
2019 TOYOTA RAV4 G,147482,2019,1980.0,AT,Yokohama,Ref No. BT841710,6BA-MXAA54,Right,Petrol,5,M20A,Pearl,4WD,5,16752.0
2017 HONDA STEP WGN SPADA HYBRID G HONDA SENSING,173890,2017,1990.0,AT,Osaka,Ref No. BT854363,6AA-RP5,Right,Hybrid(Petrol),7,LFA-H4,Black,2WD,5,13441.0
2019 HONDA CR-V HYBRID EX,90501,2019,1990.0,AT,Yokohama,Ref No. BT867226,6AA-RT6,Right,Hybrid(Petrol),5,LFB-H4,Pearl,,5,16514.0
2011 AUDI TT 2.0TFSI,130054,2011,1980.0,AT,Yokohama,Ref No. BT893242,ABA-8JCES,Right,Petrol,4,CES,White,2WD,3,4831.0
2011 AUDI TT 2.0TFSI QUATTRO,105187,2011,1980.0,AT,Yokohama,Ref No. BT904793,ABA-8JCESF,Right,Petrol,4,CES,White,4WD,3,4621.0
2007 AUDI TT 3.2 QUATTRO,132561,2007,3180.0,AT,Osaka,Ref No. BT904974,ABA-8JBUBF,Right,Petrol,4,BUB,Silver,4WD,3,4129.0
2009 SUBARU FORESTER 2.0XS BLACK LEATHER SELECTION,88390,2009,1990.0,AT,Yokohama,Ref No. BT842096,DBA-SH5,Right,Petrol,5,EJ20,Black,4WD,5,5392.0
2009 SUBARU FORESTER 2.0XS,101610,2009,1990.0,AT,Nagoya,Ref No. BT842279,DBA-SH5,Right,Petrol,5,EJ20,Black,4WD,5,4982.0
2011 BMW X1 S DRIVE 18I,94062,2011,1990.0,AT,Yokohama,Ref No. BT883497,ABA-VL18,Right,Petrol,5,N46B20B,Blue,2WD,5,4430.0
2012 SUBARU FORESTER 2.0I-L,96948,2012,1990.0,AT,Yokohama,Ref No. BT893237,DBA-SJ5,Right,Petrol,5,FB20,Gray,4WD,5,6404.0
2006 TOYOTA ALPHARD 3.0MZ,113425,2006,2990.0,AT,Yokohama,Ref No. BT893240,TA-MNH15W,Right,Petrol,8,1MZ,Gold,4WD,5,5396.0
2011 MITSUBISHI OUTLANDER 24G,127943,2011,2350.0,AT,Yokohama,Ref No. BT893245,DBA-CW5W,Right,Petrol,7,4B12,Gray,4WD,5,4912.0
2004 TOYOTA SUCCEED VAN,131296,2004,1490.0,AT,Yokohama,Ref No. BT893255,CBE-NCP51V,Right,Petrol,2,1NZ,White,,5,4333.0
2005 TOYOTA IST A,132956,2005,1290.0,AT,Nagoya,Ref No. BT904218,DBA-NCP60,Right,Petrol,5,2NZ,White,2WD,5,4688.0
1997 TOYOTA LITEACE TRUCK,92954,1997,1480.0,MT,Nagoya,Ref No. BT904254,GA-KM51,Right,Petrol,3,5K,White,,2,5187.0
2008 TOYOTA DYNA ROUTE VAN,374800,2008,4000.0,AT,Nagoya,Ref No. BT904260,BDG-XZU508V,Right,Diesel,3,N04C,White,,5,5223.0
2005 ISUZU ELF TRUCK,237409,2005,4770.0,Semi AT,Nagoya,Ref No. BT904264,PB-NKR81AD,Right,Diesel,3,4HL1,Blue,,2,7342.0
2001 TOYOTA CARINA SI MYROAD PREMIUM 21,180655,2001,1760.0,AT,Nagoya,Ref No. BT904272,GF-AT211,Right,Petrol,5,7A,Silver,2WD,4,5029.0
1998 SUBARU SAMBAR TRUCK,41470,1998,650.0,MT,Nagoya,Ref No. BT904282,V-KS4,Right,Petrol,2,-,White,4WD,2,3636.0
1999 MITSUBISHI MINICAB TRUCK TD,92321,1999,650.0,MT,Yokohama,Ref No. BT904289,GD-U62T,Right,Petrol,2,-,White,4WD,2,3651.0
2005 TOYOTA ALPHARD G 2.4AX L EDITION,82791,2005,2360.0,AT,Yokohama,Ref No. BT904296,DBA-ANH15W,Right,Petrol,8,2AZ,Pearl,4WD,5,5136.0
2010 NISSAN DUALIS 20G FOUR,119467,2010,1990.0,AT,Nagoya,Ref No. BT904473,DBA-KNJ10,Right,Petrol,5,MR20,Beige,4WD,5,3829.0
2014 NISSAN MARCH X,129716,2014,1190.0,AT,Nagoya,Ref No. BT904479,DBA-K13,Right,Petrol,5,HR12,Maroon,2WD,5,3137.0
2001 TOYOTA RAV4 L X G PACKAGE,150939,2001,1990.0,AT,Yokohama,Ref No. BT904488,TA-ACA21W,Right,Petrol,5,1AZ,Silver,4WD,5,5134.0
2009 NISSAN CARAVAN VAN DX,304748,2009,2950.0,MT,Yokohama,Ref No. BT904526,ADF-VWE25,Right,Diesel,3,ZD30,Silver,2WD,4,4794.0
2010 SUBARU LEGACY TOURING WAGON 2.5GT SI CRUISE,106098,2010,2450.0,AT,Nagoya,Ref No. BT904587,DBA-BR9,Right,Petrol,5,EJ25,Pearl,4WD,5,3840.0
2015 TOYOTA ESQUIRE XI,159312,2015,1980.0,AT,Yokohama,Ref No. BT904607,DBA-ZRR85G,Right,Petrol,8,3ZR,Black,4WD,5,6891.0
2019 TOYOTA SUCCEED VAN UL-X,217159,2019,1490.0,AT,Yokohama,Ref No. BT904612,DBE-NCP165V,Right,Petrol,2,1NZ,Green,4WD,5,5471.0
2016 TOYOTA SPADE F QUEEN,130965,2016,1490.0,AT,Yokohama,Ref No. BT904707,DBA-NCP145,Right,Petrol,5,1NZ,Pearl,4WD,4,4469.0
2007 MITSUBISHI CANTER GUTS 3.0 TURBO,218590,2007,2970.0,AT,Yokohama,Ref No. BT904731,PA-FB70BB,Right,Diesel,3,4M42,Gray,,2,5303.0
2008 TOYOTA HARRIER 350G L PACKAGE,149674,2008,3450.0,AT,Yokohama,Ref No. BT904785,DBA-GSU30W,Right,Petrol,5,2GR,Silver,2WD,5,6063.0
2008 VOLKSWAGEN TOUAREG V6,71342,2008,3590.0,AT,Yokohama,Ref No. BT904788,ABA-7LBHKA,Right,Petrol,5,BHK,Gray,4WD,5,6582.0
2009 BMW 3 SERIES 320I,18530,2009,1990.0,AT,Yokohama,Ref No. BT904811,ABA-VA20,Right,Petrol,5,N46B20B,Black,2WD,4,3885.0
1996 TOYOTA RAV4,117384,1996,1990.0,MT,Yokohama,Ref No. BT904832,E-SXA10G,Right,Petrol,4,3S,Blue,4WD,3,5609.0
2008 TOYOTA IST 150G,36480,2008,1490.0,AT,Yokohama,Ref No. BT904835,DBA-NCP110,Right,Petrol,5,1NZ,Silver,2WD,5,5375.0
2005 NISSAN X-TRAIL XTT,127634,2005,1990.0,AT,Yokohama,Ref No. BT904836,UA-NT30,Right,Petrol,5,QR20,Beige,4WD,5,4122.0
2007 TOYOTA VOXY ZS,150078,2007,1980.0,AT,Yokohama,Ref No. BT904837,DBA-ZRR70W,Right,Petrol,8,3ZR,Silver,2WD,5,3862.0
2016 NISSAN MARCH X V SELECTION,72462,2016,1190.0,AT,Yokohama,Ref No. BT904838,DBA-K13,Right,Petrol,5,HR12,Silver,2WD,5,4217.0
1999 SUBARU LEGACY TOURING WAGON GT-VDC,73906,1999,1990.0,AT,Yokohama,Ref No. BT904840,GF-BH5,Right,Petrol,5,EJ20,Blue,4WD,5,4957.0
1997 DAIHATSU MOVE AERO DOWN CUSTOM 2,66016,1997,650.0,AT,Osaka,Ref No. BT904965,E-L600S,Right,Petrol,4,-,Silver,2WD,5,3077.0
1999 TOYOTA CARINA SI MYROAD,24969,1999,1760.0,AT,Osaka,Ref No. BT904966,GF-AT211,Right,Petrol,5,7A,Silver,2WD,4,5130.0
2008 TOYOTA ALPHARD 240G,180660,2008,2360.0,AT,Osaka,Ref No. BT904968,DBA-ANH20W,Right,Petrol,7,2AZ,Black,2WD,5,5584.0
2011 NISSAN DUALIS 2.0G FOUR,104410,2011,1990.0,AT,Yokohama,Ref No. BT834579,DBA-KNJ10,Right,Petrol,5,MR20,Maroon,4WD,5,4259.0
2005 TOYOTA RAUM G PACKAGE,92333,2005,1490.0,AT,Yokohama,Ref No. BT883604,CBA-NCZ20,Right,Petrol,5,1NZ,Green,2WD,5,3747.0
2013 BMW 3 SERIES 320I GRAN TURISMO M SPORT,128926,2013,1990.0,AT,Yokohama,Ref No. BT904315,DBA-3X20,Right,Petrol,5,N20B20B,Silver,2WD,5,5957.0
2011 MERCEDES-BENZ B-CLASS B180,57163,2011,1690.0,AT,Yokohama,Ref No. BT904316,CBA-245232,Right,Petrol,5,266,Silver,2WD,5,3622.0
2014 TOYOTA SUCCEED VAN UL,122952,2014,1490.0,AT,Yokohama,Ref No. BT904319,DBE-NCP51V,Right,Petrol,2,1NZ,Silver,2WD,5,4599.0
2015 MAZDA BONGO VAN DX,115049,2015,1790.0,AT,Kyushu,Ref No. BT904344,ABF-SKP2V,Right,Petrol,2,L8,White,2WD,5,5079.0
2015 TOYOTA PROBOX VAN,116447,2015,1320.0,AT,Yokohama,Ref No. BT904613,DBE-NSP160V,Right,Petrol,2,1NR,Silver,2WD,5,5120.0
2013 TOYOTA SUCCEED VAN UL,146263,2013,1490.0,AT,Yokohama,Ref No. BT904629,DBE-NCP55V,Right,Petrol,2,1NZ,Silver,4WD,5,4339.0
2011 JEEP PATRIOT LIMITED,150208,2011,2350.0,AT,Yokohama,Ref No. BT904791,ABA-MK74,Right,Petrol,5,B,White,4WD,5,4147.0
2013 JEEP COMPASS,129737,2013,1990.0,AT,Yokohama,Ref No. BT904814,ABA-MK49,Right,Petrol,5,A,White,2WD,5,4736.0
2007 TOYOTA PROBOX VAN DX COMFORT PACKAGE,153282,2007,1490.0,AT,Yokohama,Ref No. BT904844,CBE-NCP51V,Right,Petrol,2,1NZ,Green,2WD,5,4157.0
2005 TOYOTA TOYOACE,112483,2005,2690.0,MT,Nagoya,Ref No. BT854282,LD-RZU340,Right,Petrol,3,3RZ,White,,2,9543.0
1995 ISUZU JOURNEY BUS,423519,1995,4160.0,MT,Yokohama,Ref No. BT864988,U-JRW40,Right,Diesel,26,TD42,White,,2,10809.0
2005 DAIHATSU TERIOS KID KISS MARK X,90346,2005,650.0,AT,Yokohama,Ref No. BT892978,TA-J131G,Right,Petrol,4,-,Silver,2WD,5,3288.0
2011 BMW 1 SERIES,134709,2011,1590.0,AT,Yokohama,Ref No. BT893253,DBA-1A16,Right,Petrol,5,N13B16A,Silver,2WD,5,4375.0
2018 NISSAN CARAVAN VAN NV350,289283,2018,2480.0,AT,Yokohama,Ref No. BT893361,LDF-VW2E26,Right,Diesel,3,YD25,White,2WD,4,8041.0
2014 TOYOTA HIACE VAN DX,352680,2014,1990.0,AT,Nagoya,Ref No. BT904221,CBF-TRH200V,Right,Petrol,3,1TR,White,2WD,4,8144.0
2005 TOYOTA DYNA TRUCK W CAB,294242,2005,4000.0,MT,Nagoya,Ref No. BT904233,PB-XZU308,Right,Diesel,6,N04C,Blue,,4,6123.0
2008 TOYOTA HIACE VAN SUPER GL,421176,2008,2980.0,AT,Nagoya,Ref No. BT904240,ADF-KDH201V,Right,Diesel,2,1KD,Black,2WD,5,7134.0
2004 NISSAN CARAVAN VAN,38789,2004,2950.0,AT,Nagoya,Ref No. BT904255,KG-VWME25,Right,Diesel,3,ZD30,White,4WD,5,5134.0
2011 NISSAN CARAVAN VAN,209257,2011,2950.0,AT,Nagoya,Ref No. BT904265,LDF-VWME25,Right,Diesel,3,ZD30,Silver,4WD,5,4934.0
2015 TOYOTA AURIS 150X,82355,2015,1490.0,AT,Kyushu,Ref No. BT904303,DBA-NZE181H,Right,Petrol,5,1NZ,Silver,2WD,5,7007.0
2003 MITSUBISHI CANTER,130805,2003,4210.0,MT,Kyushu,Ref No. BT904307,KK-FE70CB,Right,Diesel,3,4D33,White,,2,8248.0
2010 TOYOTA MARK X PREMIUM,108471,2010,3450.0,AT,Kyushu,Ref No. BT904355,DBA-GRX133,Right,Petrol,5,2GR,Pearl,2WD,4,5432.0
1999 DAIHATSU HIJET CARGO EXTRA,130952,1999,650.0,MT,Kyushu,Ref No. BT904362,GD-S200V,Right,Petrol,2,-,White,,5,3385.0
2015 TOYOTA ESQUIRE HYBRID GI,191971,2015,1790.0,AT,Yokohama,Ref No. BT904484,DAA-ZWR80G,Right,Hybrid(Petrol),7,2ZR-5JM,Black,2WD,5,7313.0
2007 TOYOTA HARRIER 240G,93263,2007,2360.0,AT,Yokohama,Ref No. BT904487,CBA-ACU30W,Right,Petrol,5,2AZ,Pearl,2WD,5,7063.0
2015 TOYOTA AURIS 150X S PACKAGE,157259,2015,1490.0,AT,Yokohama,Ref No. BT904489,DBA-NZE181H,Right,Petrol,5,1NZ,Maroon,2WD,5,6573.0
2015 NISSAN CARAVAN WAGON NV350 DX,228653,2015,2480.0,AT,Yokohama,Ref No. BT904490,CBA-KS2E26,Right,Petrol,10,QR25,Silver,2WD,4,7814.0
2019 TOYOTA COROLLA AXIO HYBRID,214898,2019,1490.0,AT,Yokohama,Ref No. BT904530,DAA-NKE165,Right,Hybrid(Petrol),5,1NZ-1LM,Silver,2WD,4,6859.0
2011 TOYOTA HIACE VAN LONG DX,151510,2011,1990.0,AT,Nagoya,Ref No. BT904566,CBF-TRH200V,Right,Petrol,3,1TR,White,2WD,5,8124.0
2015 TOYOTA TOYOACE,203122,2015,2980.0,MT,Nagoya,Ref No. BT904569,QDF-KDY221,Right,Diesel,3,1KD,White,,2,7995.0
2019 TOYOTA COROLLA AXIO 1.3X,69026,2019,1320.0,AT,Nagoya,Ref No. BT904582,DBA-NRE160,Right,Petrol,5,1NR,White,2WD,4,7529.0
2019 TOYOTA COROLLA AXIO HYBRID,162392,2019,1490.0,AT,Yokohama,Ref No. BT904617,DAA-NKE165,Right,Hybrid(Petrol),5,1NZ-1LM,Silver,2WD,4,7125.0
2013 SUBARU IMPREZA G4 2.0I,72551,2013,1990.0,AT,Yokohama,Ref No. BT904625,DBA-GJ6,Right,Petrol,5,FB20,Black,2WD,4,4334.0
2013 NISSAN JUKE NISMO,103779,2013,1610.0,AT,Yokohama,Ref No. BT904717,CBA-NF15,Right,Petrol,5,MR16,Silver,4WD,5,5675.0
2014 SUBARU FORESTER 2.0XT EYESIGHT,121739,2014,1990.0,AT,Yokohama,Ref No. BT904720,DBA-SJG,Right,Petrol,5,FA20,Blue,4WD,5,6904.0
2012 TOYOTA HIACE VAN DX GL PACKAGE,182148,2012,1990.0,AT,Yokohama,Ref No. BT904740,CBF-TRH200V,Right,Petrol,3,1TR,Silver,2WD,5,7604.0
2010 TOYOTA HIACE VAN SUPER GL,341312,2010,2980.0,AT,Yokohama,Ref No. BT904743,LDF-KDH201V,Right,Diesel,2,1KD,Pearl,2WD,5,8049.0
2012 TOYOTA HIACE VAN DX GL PACKAGE,169285,2012,1990.0,AT,Yokohama,Ref No. BT904747,CBF-TRH200V,Right,Petrol,3,1TR,Silver,2WD,5,7604.0
2011 TOYOTA HIACE VAN LONG DX,194195,2011,1990.0,AT,Yokohama,Ref No. BT904748,CBF-TRH200V,Right,Petrol,3,1TR,White,2WD,5,7474.0
2014 TOYOTA HIACE VAN LONG DX,202939,2014,1990.0,AT,Yokohama,Ref No. BT904758,CBF-TRH200V,Right,Petrol,3,1TR,White,2WD,5,7983.0
2015 NISSAN CARAVAN VAN NV350 DX,162725,2015,2480.0,AT,Yokohama,Ref No. BT904759,LDF-VW6E26,Right,Diesel,3,YD25,Silver,4WD,4,8233.0
2009 TOYOTA HIACE VAN SUPER GL,194530,2009,1990.0,AT,Yokohama,Ref No. BT904760,CBF-TRH200V,Right,Petrol,2,1TR,Silver,2WD,5,8144.0
2003 TOYOTA HIACE VAN DX,120828,2003,1990.0,AT,Yokohama,Ref No. BT904761,TC-TRH112K,Right,Petrol,3,1TR,White,,5,7763.0
2011 BMW 1 SERIES 116I STYLE,67821,2011,1590.0,AT,Yokohama,Ref No. BT904789,DBA-1A16,Right,Petrol,5,N13B16A,White,2WD,5,4184.0
1997 JAGUAR XJ SERIES XJ6-3.2,67200,1997,3230.0,AT,Yokohama,Ref No. BT904802,E-JLGA,Right,Petrol,5,9H,Green,2WD,4,4287.0
2011 VOLKSWAGEN POLO CROSS POLO,136120,2011,1190.0,AT,Yokohama,Ref No. BT904818,DBA-6RCBZW,Right,Petrol,5,CBZ,Black,2WD,5,4030.0
2012 SUBARU TREZIA 1.5I-S,124268,2012,1490.0,AT,Yokohama,Ref No. BT904851,DBA-NCP125X,Right,Petrol,5,1NZ,Black,4WD,5,3831.0
2012 MAZDA CX-5 XD,113033,2012,2180.0,AT,Osaka,Ref No. BT904961,LDA-KE2FW,Right,Diesel,5,SH,Black,2WD,5,5445.0
2009 MAZDA BONGO VAN GL,140701,2009,1780.0,AT,Osaka,Ref No. BT904973,ABF-SK82V,Right,Petrol,3,F8,White,2WD,5,3986.0
2010 TOYOTA TOWNACE VAN GL,250260,2010,1490.0,AT,Osaka,Ref No. BT904975,ABF-S402M,Right,Petrol,2,3SZ,White,2WD,5,4450.0
2018 MAZDA AXELA,84581,2018,1590.0,MT,Kyushu,Ref No. BT905344,CBA-BM6FJ,Right,Petrol,5,Z6,White,2WD,4,5084.0
2009 TOYOTA VITZ F,72840,2009,990.0,AT,Yokohama,Ref No. BT913125,DBA-KSP90,Right,Petrol,5,1KR,Silver,2WD,5,3024.0
2018 HONDA VEZEL HYBRID X HONDA SENSING,84293,2018,1490.0,AT,Yokohama,Ref No. BT841955,DAA-RU3,Right,Hybrid(Petrol),5,LEB-H1,Black,2WD,5,11088.0
2007 MITSUBISHI COLT RALLIART VERSION R,84010,2007,1460.0,AT,Yokohama,Ref No. BT912891,CBA-Z27AG,Right,Petrol,4,4G15,Maroon,2WD,5,3425.0
2016 DAIHATSU MIRA TX,88713,2016,650.0,AT,Nagoya,Ref No. BT904212,HBD-L275V,Right,Petrol,2,-,White,2WD,3,2619.0
2014 TOYOTA SUCCEED VAN UL,265325,2014,1490.0,AT,Nagoya,Ref No. BT904263,DBE-NCP51V,Right,Petrol,2,1NZ,Blue,,5,4193.0
2015 NISSAN JUKE 15RX,101141,2015,1490.0,AT,Yokohama,Ref No. BT904288,DBA-YF15,Right,Petrol,5,HR15,Red,2WD,5,6051.0
2016 DAIHATSU MIRA TX,145572,2016,650.0,AT,Yokohama,Ref No. BT904491,HBD-L275V,Right,Petrol,4,-,Silver,2WD,3,2889.0
2015 TOYOTA LITEACE VAN DX,296693,2015,1490.0,AT,Yokohama,Ref No. BT904521,DBF-S402M,Right,Petrol,2,3SZ,White,,5,4549.0
2017 MAZDA FAMILIA VAN,124804,2017,1490.0,AT,Nagoya,Ref No. BT904564,DBF-BVY12,Right,Petrol,2,HR15,White,,5,3734.0
2015 TOYOTA PROBOX VAN,169468,2015,1490.0,AT,Yokohama,Ref No. BT904768,DBE-NCP165V,Right,Petrol,2,1NZ,White,4WD,5,4923.0
2016 NISSAN WINGROAD,115908,2016,1490.0,AT,Yokohama,Ref No. BT904775,DBA-Y12,Right,Petrol,5,HR15,Silver,2WD,5,4350.0
2003 TOYOTA RAUM C PACKAGE,83056,2003,1490.0,AT,Osaka,Ref No. BT904969,UA-NCZ20,Right,Petrol,5,1NZ,Beige,2WD,5,3688.0
2010 TOYOTA VITZ B S EDITION,53569,2010,990.0,AT,Yokohama,Ref No. BT854337,DBA-KSP90,Right,Petrol,5,1KR,Silver,2WD,5,3041.0
2005 TOYOTA RAUM G PACKAGE,22684,2005,1490.0,AT,Yokohama,Ref No. BT856391,CBA-NCZ20,Right,Petrol,5,1NZ,Beige,2WD,5,3787.0
2007 HINO DUTRO,249425,2007,4000.0,MT,Yokohama,Ref No. BT864970,BDG-XZU304X,Right,Diesel,3,N04C,Beige,,2,7074.0
2007 TOYOTA MARK X 250G,99194,2007,2490.0,AT,Nagoya,Ref No. BT904217,DBA-GRX120,Right,Petrol,5,4GR,Silver,2WD,4,3581.0
2015 MAZDA BONGO VAN,328253,2015,1790.0,MT,Nagoya,Ref No. BT904257,ABF-SKP2M,Right,Petrol,2,L8,White,4WD,4,4299.0
2005 TOYOTA MARK X 250G FOUR,135969,2005,2490.0,AT,Nagoya,Ref No. BT904268,DBA-GRX125,Right,Petrol,5,4GR,Pearl,4WD,4,3452.0
2013 NISSAN NOTE,58141,2013,1190.0,AT,Nagoya,Ref No. BT904269,DBA-E12,Right,Petrol,5,HR12,Purple,2WD,5,3058.0
2018 HONDA FIT HYBRID F,105433,2018,1490.0,AT,Yokohama,Ref No. BT904313,DAA-GP6,Right,Hybrid(Petrol),5,LEB-H1,Silver,4WD,5,5934.0
2007 TOYOTA ALPHARD 2.4AS PRIME SELECTION 2,140971,2007,2360.0,AT,Kyushu,Ref No. BT904352,DBA-ANH10W,Right,Petrol,8,2AZ,Pearl,2WD,5,5004.0
2007 TOYOTA ALPHARD 2.4AS PLATINUM SELECTION 2,144408,2007,2360.0,AT,Kyushu,Ref No. BT904360,DBA-ANH10W,Right,Petrol,8,2AZ,Pearl,2WD,5,4964.0
2015 NISSAN SERENA,145329,2015,1990.0,AT,Yokohama,Ref No. BT904483,DBA-NC26,Right,Petrol,8,MR20,Silver,4WD,5,4535.0
2015 TOYOTA COROLLA AXIO HYBRID,227547,2015,1490.0,AT,Yokohama,Ref No. BT904494,DAA-NKE165,Right,Hybrid(Petrol),5,1NZ-1LM,White,2WD,4,5849.0
2014 MAZDA DEMIO 13C-V SMART EDITION 2,50864,2014,1340.0,AT,Yokohama,Ref No. BT904509,DBA-DE3FS,Right,Petrol,5,ZJ,Maroon,2WD,5,3551.0
2013 HONDA FIT HYBRID SMART SELECTION FINE STYLE,66030,2013,1330.0,AT,Yokohama,Ref No. BT904510,DAA-GP1,Right,Hybrid(Petrol),5,LDA-MF6,Blue,2WD,5,3189.0
2015 TOYOTA VITZ F,70561,2015,1320.0,AT,Yokohama,Ref No. BT904533,DBA-NSP135,Right,Petrol,5,1NR,Silver,4WD,5,5075.0
2014 TOYOTA VITZ JEWELA,121129,2014,1320.0,AT,Yokohama,Ref No. BT904603,DBA-NSP135,Right,Petrol,5,1NR,Bronze,4WD,5,4483.0
2014 HONDA FIT 13G S PACKAGE,144690,2014,1310.0,AT,Yokohama,Ref No. BT904610,DBA-GK4,Right,Petrol,5,L13B,Pearl,4WD,5,3983.0
2006 LEXUS IS IS250,94077,2006,2490.0,AT,Yokohama,Ref No. BT904643,DBA-GSE20,Right,Petrol,5,4GR,Pearl,2WD,4,4342.0
2007 TOYOTA ALLION A15 G PACKAGE,67602,2007,1490.0,AT,Yokohama,Ref No. BT904685,CBA-NZT240,Right,Petrol,5,1NZ,Silver,2WD,4,5575.0
2015 TOYOTA COROLLA FIELDER 1.5G,214738,2015,1490.0,AT,Yokohama,Ref No. BT904694,DBA-NZE161G,Right,Petrol,5,1NZ,Silver,2WD,5,5246.0
2008 MERCEDES-BENZ C-CLASS C200 KOMPRESSOR AVANTGARDE,61384,2008,1790.0,AT,Yokohama,Ref No. BT904800,DBA-204041,Right,Petrol,5,271,White,2WD,4,5419.0
2015 TOYOTA COROLLA AXIO,31640,2015,1490.0,MT,Yokohama,Ref No. BT904829,DBA-NZE161,Right,Petrol,5,1NZ,White,2WD,4,5933.0
2014 HONDA FIT 13G L PACKAGE,108160,2014,1310.0,AT,Yokohama,Ref No. BT904848,DBA-GK3,Right,Petrol,5,L13B,Black,,5,4819.0
2017 HONDA FIT,169402,2017,1310.0,AT,Kobe,Ref No. BT905350,DBA-GK3,Right,Petrol,5,L13B,White,2WD,5,5263.0
2017 HONDA SHUTTLE HYBRID,205631,2017,1490.0,AT,Kobe,Ref No. BT905351,DAA-GP7,Right,Hybrid(Petrol),5,LEB-H1,Pearl,2WD,5,4699.0
2017 HONDA SHUTTLE HYBRID,186829,2017,1490.0,AT,Kobe,Ref No. BT905354,DAA-GP7,Right,Hybrid(Petrol),5,LEB-H1,Pearl,2WD,5,4829.0
2017 HONDA FIT,155893,2017,1310.0,AT,Kobe,Ref No. BT905356,DBA-GK3,Right,Petrol,5,L13B,White,2WD,5,5333.0
2012 TOYOTA NOAH TYPE 2,138268,2012,1980.0,AT,Osaka,Ref No. BT679918,DBA-ZRR75G,Right,Petrol,7,3ZR,Black,4WD,5,4984.0
2010 TOYOTA VOXY,103111,2010,1980.0,AT,Yokohama,Ref No. BT680120,DBA-ZRR70G,Right,Petrol,8,3ZR,Pearl,2WD,5,6444.0
2009 TOYOTA VOXY,65100,2009,1980.0,AT,Osaka,Ref No. BT680119,DBA-ZRR70G,Right,Petrol,6,3ZR,Silver,2WD,5,6864.0
